-;-;2 108;6 128;5 354;10 068;(402);23 156
128;219;7 146;11 615;7 504;12 054;(161);22 186
0;-;0;87 043;0;97 891;(2 830);82 546
-;-;167 207;46 976;176 545;60 851;(1 910);215 994
24 820;21 795;174 158;234 356;247 060;274 508;(1 527);524 669
-;-;15 186;15 186;-;-;(2 171);0
-;-;53;53;-;-;0;16
7 910;7 560;83 957;41 792;116 420;72 146;(1 220);193 335
7 517;1 000;34 006;24 680;48 631;46 424;(14 055);118 688
-;-;143 279;49 996;-;-;325 638;2 165 537
-;-;1 017;2 065;-;-;(3 183);12 965
1 235;1 018;109 818;86 401;138 519;128 343;(1 003);72 525
21 043;15 479;55 681;96 187;117 992;195 681;(1 605);294 206
0;-;2 125;3 418;7 038;3 424;(0);1 320
-;-;70;69;70;69;-;-
23 672;1 449;239 331;245 099;443 106;531 472;(18 932);769 523
88;107;258 214;241 625;258 354;294 058;(4 072);168 729
-;-;49 800;48 466;65 890;65 239;(52);235 799
648;997;484 386;496 835;561 023;611 438;(1);393 694
-;-;-;-;-;-;8 727;480 263
-;-;1 315;1 003;-;-;2 707;105 372
98 128;106 158;158 866;165 954;447 476;275 156;(395);332 729
-;-;36 131;13 362;-;-;24 657;125 939
-;-;5 499;8 761;-;-;3 917;87 003
-;-;5 581;4 351;5 918;4 659;(5 520);23 605
-;-;-;-;-;-;20 042;94 180
-;-;-;-;-;-;5 292;19 449
-;-;-;-;-;-;(1 828);9 696
-;-;-;-;-;-;12 454;83 492
-;-;-;-;-;-;3 835;15 957
-;-;12 036;16 781;-;-;1 106;107 451
-;-;0;-;-;-;(3 704);261 256
-;-;2 598;2 491;-;-;24 390;113 742
-;-;572 381;591 210;-;-;228 523;1 716 185
-;-;313 105;333 347;361 841;361 842;(1 664);7 131
-;-;311 578;370 274;478 661;478 290;(2 136);180
-;-;0;0;-;-;(5 994);7 949
-;-;258 111;270 477;324 876;324 845;(1 726);7 860
-;-;34 910;7 229;35 077;7 432;(1 526);90 371
-;-;3 464;2 198;5 137;7 259;(1 902);145 921
-;-;281 607;243 104;284 168;284 178;(1 049);3 594
208;161;80 526;76 636;97 160;88 625;(1 554);80 888
4 329;5 937;542 330;460 137;701 112;610 315;(370);281 467
3 853;4 208;221 015;107 014;230 134;118 995;(22 444);332 728
0;-;0;-;0;0;(0);-
-;-;7 647;10 155;7 884;10 330;(157);11 737
-;-;364 133;272 159;379 098;312 167;(2 862);417 740
-;-;-;-;-;-;45 547;9 619
-;-;19;122;30 254;40 995;57 695;152 405
-;-;67 741;72 055;-;-;15 310;462 852
-;-;6 147;12 995;-;-;16 752;337 927
-;-;10 756;2 215;-;-;31 042;495 554
-;-;6 589;42 574;-;-;2 380;69 020
4 486;-;106 033;73 902;184 521;105 502;(1 301);220 531
0;9 962;399 039;390 210;400 630;400 473;(307);18 705
-;-;34 681;35 149;-;-;6 760;26 008
5 810;6 983;85 260;89 470;105 780;115 750;(221);8 238
-;-;19 490;26 571;-;-;(296);42 764
-;-;3 736;86;-;-;31 666;57 713
-;-;-;-;-;-;-;-
100 711;75 089;29 741;34 440;130 872;109 909;(1 116);53 451
-;-;64 798;107 818;65 018;108 045;(1 221);107 691
13;50;635;3 720;11 622;7 697;(98);162 215
5 183;13 029;76 853;65 829;83 598;126 778;-;274 877
-;-;-;-;-;-;109;168 595
61 953;49 490;97 002;122 285;190 124;245 220;(13 508);583 052
64 948;69 490;72 878;96 037;203 690;184 564;(1 777);370 395
-;-;177;171;-;-;7 869;84 920
-;-;0;831;-;-;(1 054);0
12 186;16 554;80 606;43 029;147 066;93 662;(2 896);199 022
0;0;21 960;10 370;0;0;10 805;185 694
-;-;132 394;133 072;-;-;(60 995);86
0;-;0;6;-;-;(8 653);31 539
5 834;14 605;117 444;73 405;288 950;157 131;(9 290);710 887
61;127;53 411;48 735;89 785;48 883;(6 381);176 763
8 789;7 232;36 122;140 975;45 789;156 817;(16 819);337 996
-;-;0;47;-;-;0;28
-;-;17 459;12 746;-;-;(6 518);628 779
239;-;196 497;164 815;450 885;305 172;(1 385);65 642
88 606;25 125;259 357;82 906;474 788;469 171;(6 147);560 567
164;214;9 887;5 944;-;-;13 530;153 281
24 414;10 170;18 682;1 711;48 740;43 418;(482);177 366
545;17 439;146 376;76 312;147 926;113 803;(2 350);209 843
2 227;1 010;261;14;35 524;19 338;(1 197);18 654
-;-;104 560;127 546;-;-;95 496;1 104 231
-;-;1 131;2 808;-;-;6 008;152 326
-;-;321;143;-;-;1 419;370 160
7 551;8 472;25 668;5 924;39 941;19 119;(1 762);85 379
-;-;9 402;19 518;-;-;107 456;935 293
103;416;118;436;0;0;0;138 177
-;-;342;107 057;-;-;11 460;18 031
-;-;19 098;3 610;-;-;59 980;472 237
83;111;10 374;15 658;11 636;17 375;(1 770);50 790
3 786;3 634;10 644;10 295;29 456;28 525;(29);74 690
434;434;28 887;29 689;34 976;30 378;-;110 522
-;-;116 958;44 797;-;-;46 039;665 584
-;-;11 821;18 142;-;-;8 236;300 973
-;-;13 635;13 369;-;-;231;368 367
-;-;109 244;20 091;-;-;19 578;87 219
-;-;35 635;36 477;35 647;36 477;(0);-
-;-;39 109;60 614;-;-;7 692;1 688 188
-;-;3 869;819;-;-;446;223 579
-;-;-;-;-;-;20 801;131 529
2 615;3 147;16 739;26 254;21 559;31 407;(861);93 803
-;-;28 193;44 478;-;-;(11 126);266 043
-;-;4 927;5 036;-;-;57 829;324 114
-;-;-;-;-;-;(5 876);584
-;-;-;-;-;-;231;-
-;-;79 767;80 264;-;-;(15 122);6 389
-;-;0;0;-;-;(76);-
14 415;2 016;71 495;71 525;98 615;86 404;(12 170);209 138
-;-;-;-;-;-;0;-
-;-;15 876;20 334;-;-;11 931;82 721
-;-;0;1;0;-;(4 062);-
-;-;1 179;1 864;-;-;2 277;70 574
-;-;262;923;-;-;3 565;134 603
-;-;-;-;-;-;2 905;3 906
1 188;11;61 177;82 718;179 309;188 526;(23);125 309
-;-;1 167;1 520;-;-;(3 372);316
-;-;2 333;2 333;-;-;602;126 837
0;-;0;58;-;-;(11 276);70 854
-;-;200 727;197 590;210 997;197 890;(2 705);121 736
-;-;20 156;26 362;-;-;11 636;4 513 996
-;-;78 878;42 074;2 249;24 714;(1 753);564 707
-;-;108 386;97 241;-;-;67 351;887 025
-;-;72 075;51 162;-;-;72 304;459 666
-;-;1 411;1 817;-;-;(11 051);167 463
-;-;5 668;-;-;-;324;51 659
1 629;1 913;10 787;11 869;35 690;44 870;(25);54 538
-;-;17 402;7 734;17 885;19 306;(128);3 976
-;-;-;-;-;-;11 051;80 919
-;-;907;1 328;-;-;16 369;138 271
9 533;10 596;20 218;19 296;31 406;32 129;(487);27 299
62 380;7 391;287 153;161 422;357 899;253 227;(751);234 295
-;-;-;-;-;-;(4 292);370 657
173 861;174 662;627 014;623 149;1 064 932;998 868;(4 276);989 234
18 225;5 579;142 167;202 707;440 908;333 067;(14);460 581
-;-;22 278;29 745;-;-;(750);801 204
184;5 967;113 589;107 663;166 208;153 971;(1);194 469
25;30;84 991;102 728;-;-;90 814;1 119 822
244;2 640;248 375;252 592;298 856;301 601;(319);178 274
-;-;10 773;10 802;-;-;333;85 400
1 951;4 013;57 226;50 293;78 044;75 470;(227);40 748
-;-;1 351;1 351;-;-;126;20 626
0;185;1 174 677;991 325;1 174 677;994 117;(380);1 021 273
-;-;6 213;3 084;-;-;8 356;303 691
-;-;2 886;187;-;-;(32 018);2 602
-;-;2 054;1 706;-;-;(2 472);20 591
293;145;125 710;105 377;126 118;105 779;(2 019);144 243
-;-;0;64;-;-;(1 637);28 876
10 507;13 983;30 071;7 102;53 132;52 069;(0);62 660
0;3 516;130 198;91 793;243 834;194 839;(0);80 076
-;-;30 271;14 751;-;-;5 914;353 812
-;-;356;322;502;436;(182);6 995
-;-;104;-;-;-;7 203;41 678
-;-;2 734;10 689;-;-;6 693;441 218
-;-;2;2;-;-;2 026;57 934
-;-;14 905;21 016;-;-;1 756;240 038
0;7 665;0;31 292;0;57 898;(72);197 244
95 804;34 593;0;203;158 646;36 440;(0);78 752
46 016;65 673;81 626;52 088;173 019;145 803;(534);21 026
-;-;129 376;133 988;-;-;(6 395);3 914
797;1 483;69 904;72 988;82 735;91 385;(1 065);281 295
-;-;10;155;3 220;1 566;(762);12 297
-;-;-;-;-;-;0;10 721
-;-;24 490;15 664;-;-;(44 561);1 053 235
13 867;729;95 517;59 372;115 079;67 788;(2 688);47 062
2 595;2 290;678;6 721;14 187;24 844;(510);31 782
-;-;48;53;48;53;(6);158 904
15 341;13 747;505 226;463 493;644 494;606 872;(811);205 312
5 446;7 161;123 885;60 395;308 956;390 276;(829);471 309
28 500;27 506;0;0;0;0;0;256 484
-;-;-;-;-;-;-;-
8 224;7 431;5 022;26 838;23 041;34 290;(0);37 274
-;-;453;4 317;-;-;(1 034);85 465
703;1 331;44 979;32 140;52 467;45 949;(3 210);192 076
-;-;4 667;7 047;-;-;2 003;127 145
-;-;6 357;962;-;-;115 201;22 625
-;-;26 898;1 884;31 976;24 682;(174);69 476
-;-;1 934;1 835;-;-;337;266 187
-;-;78 531;44 491;-;-;294 862;1 241 802
-;-;3 218;594;-;-;7 027;267 192
-;-;301;744;-;-;33 770;348 556
11 228;10 945;24 813;42 067;37 131;104 731;(122);129 271
-;-;10 144;-;-;-;4 064;246 261
-;-;64 292;10 276;-;-;78 295;338 979
75;-;205 635;98 578;-;-;22 648;1 090 340
-;-;38 426;30 095;-;-;14 546;494 386
-;-;5 317;10 713;-;-;(4 547);46 215
5 075;3 495;341 747;278 486;1 394 554;1 181 643;(149);311 180
-;-;8 147;6 290;-;-;(18 248);396 821
3 252;162;130 653;160 113;207 620;196 850;(794);92 299
450;540;-;-;7 348;6 884;(541);19 125
-;-;0;12 351;-;-;8 744;204 796
-;-;387 165;386 192;-;-;68 249;1 163 739
-;-;9 079;7 884;-;-;12 768;389 180
-;-;10 378;11 324;-;-;(685);17 281
-;-;150 255;136 497;48 309;52 420;240 544;1 155 531
-;-;110 992;226 310;-;-;(24 034);427 802
-;-;200;218;-;-;1 582;31 645
-;-;51 916;20 294;-;-;51 698;312 203
-;-;0;-;-;-;5 539;803 852
38 962;37 961;4 861;2 613;46 533;40 590;(547);-
-;-;73 874;100 675;-;-;38 090;351 817
-;-;137 876;133 104;-;-;129 933;1 209 197
-;-;-;-;-;-;2 213;54 794
-;-;7 591 909;20 698;-;-;485 318;3 444 827
-;-;258;258;-;-;(2 643);243 474
-;-;-;-;-;-;-;-
-;-;2 201;235;-;-;9 482;265 728
-;-;0;-;-;-;(1 797);1 685
-;-;30 250;98 019;-;-;(94 689);12 489
-;-;377 584;437 297;-;-;(9 698);757 094
-;-;-;-;-;-;(1 343);11 462
-;-;15;26;0;-;92 458;9 501
0;-;95 070;25 802;44 712;47 726;29 886;864 887
-;-;14 014;16 289;-;-;5 454;19 469
-;-;190 899;275 655;-;-;88 017;418 780
-;-;-;-;-;-;-;-
-;-;8 612;10 562;-;-;16 688;163 956
-;-;79 217;65 935;-;-;52 784;75 259
5 330;2 890;99 327;87 796;5 800;5 800;(182 477);109 963
-;-;366;407;-;-;31 554;64 988
-;-;15 747;21 003;-;-;(20 748);16 378
-;-;2 228 818;2 115 051;-;-;7 062;367 187
-;-;138 067;147 065;-;-;55 066;69 263
-;-;-;-;-;-;14 449;835 067
-;-;82 067;5 325;-;-;175 898;321 877
-;-;137 635;27 090;-;-;16 262;434 367
4 202;320;273 661;276 850;-;-;895 508;870 937
-;-;413;1 591;-;-;(959);332 207
-;-;9 116;11 864;1 496;1 556;728;47 527
356;276;182 338;223 169;-;-;(16 166);391 411
-;-;11 858;15 997;-;-;3 330;583
39;43;37 350;950;-;-;(1 406);38 657
-;-;40 174;57 292;-;-;1 579;822
34;39;1 325 788;848 279;-;-;1 008;9 724
0;-;3 228 835;4 435 567;-;-;566 441;62 945
3 290;3 101;32 672;34 185;-;-;154 979;261 214
11 305;10 423;58 541;146 945;-;-;(497 439);-
1 897;269;157 591;369 880;165 173;379 452;(4 237);411 471
-;-;3 159;7 789;-;-;(8 710);-
0;57 288;2;600;2 550;162 853;20 787;204 155
-;-;0;-;-;-;0;25 328
-;-;0;-;-;-;0;41 391
13;113;0;0;0;0;197 675;1 552 791
-;-;0;41;0;-;(3 349);397 263
-;-;261 116;1 623 203;-;-;54 527;4 378
-;-;937 989;-;16 730;-;6 582;219 018
-;-;21 940;25 328;-;-;(6 929);151 260
-;-;24 790;28 797;-;-;41 233;2 397
-;-;-;-;-;-;-;-
-;-;64 439;48 639;-;-;100 134;1 102 175
-;-;80 300;80 300;-;-;(880);-
-;-;-;-;28 103;28 945;605 395;7 538
-;-;5 771;1 275;10 368;10 745;(16 190);3 023
-;-;17 433;8 877;-;-;54 182;113 063
-;-;9 390;7 592;9 391;7 613;(0);-
-;-;3 997;-;-;-;0;15 888
20 965;27 178;16 700;8 790;46 379;45 838;(1 073);47 239
-;-;20 980;24 938;-;-;39 773;1 156 214
3 424;3 485;0;61 933;1 132;1 250;(22 475);341 991
-;-;346;414;-;-;43 460;166
-;-;0;9 900;-;-;253 769;490 711
-;-;910 093;928 407;1 045 955;928 444;(94);-
-;-;1 711 721;952 284;-;-;(105 276);8 745
-;-;148 658;46 024;-;-;13 289;493 820
-;-;105 540;107 394;-;-;28 557;31 057
-;-;46 667;40 813;-;-;7 293;371 714
-;-;1 417 059;891 229;-;-;217 489;35 257
-;-;55 481;57 000;-;-;194 532;188 996
160 766;164 420;328 912;274 386;-;-;84 732;1 240 532
-;-;32 097;-;-;-;187 774;375 048
-;-;0;-;-;-;6;120 403
-;-;161 753;176 679;187 166;186 343;120 661;20 671
139 936;7 515;152 805;326 076;1 113 920;347 134;(2 647);516 333
-;-;8 480;34 419;-;-;6 685;8 589
-;-;45 765;46 589;23 517;41 719;106 905;179 975
-;-;5 611;6 120;3 205;-;185 737;60 455
-;-;62 257;55 795;-;-;66 615;2 584 691
-;-;2 718;7 835;3 848;10 462;-;-
-;-;9 164;8 201;251 840;261 404;400 587;951 327
-;-;95 977;120 388;-;-;31 632;15 615
-;-;125 111;159 167;-;-;127 574;1 927 278
-;-;110 919;89 990;2 170;1 802;2 623;4 529
0;-;75 103;78 994;0;0;(3 394);6 040
57;107;207 216;50 830;-;-;(102 066);47 689
-;-;1 492;4 388;-;-;(5 807);356 635
-;-;310 601;400 579;-;-;(4 204);255 452
-;-;2 856;2 569;-;-;112 192;522 526
-;-;482;502;-;-;620;815 701
-;-;16 059;18 656;-;-;2 116;273 034
-;-;133 035;120 350;-;-;2 735;6 198
-;-;1 133;1 248;-;-;(513);76 666
-;-;41 465;26 716;-;-;29 910;93 089
-;-;4 313;1 683;-;-;916 719;392 973
1 610;8;53 653;48 381;-;-;147 589;233 626
-;-;1 136;40 414;24 641;57 406;(11 665);34 549
-;-;15 864;32 799;771;1 015;292 166;1 221 016
-;-;65 520;85 261;-;-;24 403;416 426
-;-;186 560;186 857;-;-;16 031;30 437
-;-;-;-;-;-;45;1 424 612
0;-;33 920;41 943;0;-;112 228;1 045 110
-;-;-;-;-;-;2 063;1 015
-;-;22 065;18 817;0;0;75 657;498 175
0;-;24 836;36 411;-;-;140 669;237 695
-;-;10 866;17 456;-;-;2 627;49 258
-;-;25 151;26 194;-;-;(5 030);405 702
-;-;-;-;-;-;(15 551);362 127
-;-;4 788;29 355;-;-;(6 073);-
-;-;155 043;157 678;-;-;3 078;23 031
9;-;43 956;50 809;-;-;48 593;371 975
-;-;4 091;7 415;-;-;(11 426);21 857
-;-;6 523;16 802;-;-;57 130;245 475
-;-;9 435;4 213;-;-;(11 561);15 350
3 466;3 340;96 709;77 747;105 783;141 011;(1 252);191 937
-;-;119 745;15 025;-;-;89 107;200
-;-;31 182;39 038;-;-;135 862;567 652
-;-;523 384;640 806;-;-;98 778;624 863
-;-;64;94;-;-;144 703;139 405
-;-;348 288;89 779;-;-;(27 294);14 950
-;-;7 644;14 367;0;-;56 321;125 402
-;-;5 764;2 375;-;-;4 406;157 702
-;-;115 143;2 414;-;-;23 036;162 519
-;-;17 203;18 286;20 905;-;98 442;463 603
29;33;401 457;463 097;-;-;126 919;245 452
-;-;203 312;60;0;217 108;87 481;150 730
-;-;41 958;42 702;-;-;(11 550);74 757
-;-;108 338;89 170;-;-;(54 516);26 251
-;-;39 974;39 544;-;-;(11 181);9 745
-;-;2 803;51 374;-;-;532 838;5 443 642
-;-;35 000;27;-;-;59 116;69 589
-;-;208 967;237 069;-;-;30 743;134 489
-;-;0;-;-;-;174 371;4 167
-;-;423 420;318 363;-;-;(124);69 793
-;-;124 806;138 934;26 074;26 074;(141 303);644 219
-;-;600;-;-;-;(49);59 849
0;-;1 275;36 320;0;0;(4);2 959
-;-;35 679;37 141;-;-;16 548;-
-;-;270 923;251 625;93 766;47 255;1 231 216;2 588 376
-;-;-;-;-;-;(702);-
7 595;-;5 745;-;188 604;0;(903);-
-;-;2 514;-;-;-;1 848;306 112
-;-;50 499;28 689;-;-;83 851;939 168
4 754;644;18 235;21 407;71 839;53 507;(443);56 234
-;-;0;54;-;-;53 103;184 146
-;-;45 003;29 372;-;-;32 469;474 545
-;-;257 194;48 723;-;-;157 777;790 193
1 618;470;29 992;51 468;38 016;55 166;(853);43 711
4 394;4 824;7 415;4 278;17 642;14 626;(585);22 078
0;-;0;-;0;-;7 822;132 576
5 998;7 204;23 120;76 346;29 341;90 082;(341);66 748
-;-;295;0;-;-;2 653;32 307
-;-;18 069;8 506;-;-;49 934;161 931
-;-;51 230;53 185;-;-;53 145;902 582
-;-;64;-;-;-;151;196 466
4 693;4 693;540 483;608 942;724 144;803 995;(30);-
-;-;15 141;21 746;-;-;(7 018);-
0;-;12 356;5 768;-;-;(10 709);145 941
-;-;74 031;65 404;-;-;127 007;1 063 870
-;-;600;991;-;-;6 017;531 451
306;1 377;14 900;17 985;92 754;110 652;(121);27 355
10;10;0;0;724;484;(56);7 005
0;-;8 662;8 662;0;-;(15);25 133
159;636;7 274;5 304;8 003;6 341;(145);3 100
-;-;32 906;6 884;-;-;124 700;623 229
330;867;94 761;117 228;526 429;438 290;(36);204 106
-;-;32 418;14 065;-;-;16 019;562 083
-;-;1 422;1 844;-;-;(2 188);27 840
-;-;1 052;-;-;-;463 026;1 724 495
23 509;25 107;64 706;5 250;125 212;80 668;(681);360 038
2 383;3 284;89 407;109 307;115 825;115 675;(1 072);215 630
-;-;20 755;17 983;-;-;12 948;23 176
-;-;18 519;75 189;-;-;2 496;67 175
9 222;11 321;204 127;91 225;264 479;129 136;(5 142);173 780
43 165;44 905;25 081;42 951;91 914;109 828;(0);71 564
-;-;109 684;104 326;-;-;27 454;754 131
8 289;12 193;38 231;35 778;54 723;55 107;(526);45 766
36;54;4 245 111;4 245 788;-;-;0;15 953
-;-;-;-;-;-;1 705;32 027
-;-;543;702;-;-;13 053;32 771
0;-;0;-;-;-;(46 164);63 131
-;-;0;10 368;-;-;(360);3 111
-;-;1 995;2 083;-;-;(1 522);11 720
-;-;2 936;4 601;-;-;55 708;269 657
-;-;157;232;-;-;210;372 727
-;-;400;552;-;-;(22 192);140 303
-;-;3 344;4 557;-;-;2 961;157 883
-;-;2;3;2;3;(5);-
55 649;31 133;50 499;46 818;118 735;87 638;(4 158);173 360
-;-;75 072;269 110;75 072;416 571;(0);926 209
-;-;73 193;118 767;77 485;121 337;(0);14 279
12 383;5 646;80 661;32 581;98 521;44 093;(372);50 951
-;-;25 684;30 105;21;-;26 843;268 605
-;-;48 750;33 397;-;-;186 416;1 276 181
3 435;2 833;55 712;76 135;68 431;113 606;(386);35 812
10;69;50 566;48 924;50 618;49 297;-;-
-;-;199;651;-;-;(2 354);168 457
43;159;561 382;640 131;621 568;700 487;-;357 354
-;-;841;3 776;-;-;27;11 652
0;4 238;121 972;173 142;150 618;202 310;(2 981);105 332
1 021;1 440;12 046;46 634;13 484;48 808;(93);77 899
-;-;0;186;-;-;22 849;42 137
0;772;31 114;22 428;36 719;42 248;(3 086);131 945
-;-;59 707;75 173;-;-;5 491;895 968
-;-;74 570;21 635;-;-;1 596;138 545
-;-;46 020;14 323;46 050;14 395;(1 855);70 653
-;-;-;-;-;-;19 000;32 000
347;738;51 186;48 926;109 183;118 154;(1 794);134 946
392;6 456;245 640;188 538;251 340;199 799;(1 893);204 662
-;-;7 649;6 136;11 710;10 892;(239);21 468
-;-;0;883;-;-;7 783;194 014
-;-;66 691;10 923;81 475;16 567;(9 411);14 845
0;-;789;1 069;789;1 069;(17);620
-;-;1 733;2 248;-;-;45 196;122 408
-;-;-;-;-;-;0;513
-;-;1 793;949;-;-;15 762;156 373
85 548;58 943;183 843;194 900;294 939;304 226;(3 244);232 905
-;-;715 207;537 150;-;-;108 727;2 057 779
1 967;9 410;122 973;88 060;126 040;97 755;(1 000);30 317
-;-;7 316;11 204;-;-;(3 024);89 847
-;-;0;600;-;-;(11 419);38 442
-;-;4 237;5 659;-;-;10 491;471 180
12 044;4 996;72 580;72 703;85 615;78 294;(279);66 293
-;-;13 841;8 050;-;-;872;130 084
-;-;435;5 027;-;-;878;81 501
-;-;48 964;46 108;-;-;11 520;462 958
-;-;22 737;24 288;-;-;13 653;61 698
-;-;80;126;-;-;4 833;41 993
-;-;26;381;-;-;(3 037);21 212
38 042;22 549;183 059;69 154;225 465;92 061;(6 090);383 853
-;-;174;220;-;-;2 522;16 414
-;-;43 413;20 172;-;-;6 637;303 041
-;-;-;-;-;-;4 794;26 396
-;-;-;-;-;-;3 946;369 997
-;-;1 218 951;684 833;-;-;11 950;851 823
-;-;-;-;-;-;464;63 680
51;51;35 273;35 335;37 314;37 367;(0);3 529
-;-;25 904;21 952;-;-;2 809;155 841
-;-;21 297;32 212;-;-;(16 461);134 617
-;-;5 454;5 454;-;-;-;-
-;-;682;999;-;-;2 711;95 573
-;-;-;-;-;-;9 212;65 389
-;-;19 400;48 917;29 276;57 039;(95);89 816
12 077;24 332;20 361;13 908;50 935;48 094;(1 519);41 761
-;-;31 257;15 891;-;-;85 090;522 900
-;-;-;-;-;-;(8 947);57 296
368;368;0;0;0;0;0;-
0;-;0;-;43;761;(5 265);73 599
-;-;115 988;59 290;-;-;52 274;856 539
2 243;5 757;43 512;69 562;50 776;79 554;(315);50 371
-;-;13 547;14 699;-;-;4 704;82 576
-;-;35 979;5 875;-;-;(1 859);193 988
0;0;13 392;21 388;0;0;(280);28 426
16 757;11 934;23 699;6 502;47 992;41 893;(1 065);138 565
-;-;25 152;28 950;-;-;3 121;70 260
-;-;296 521;247 313;327 957;-;199 295;1 864 715
-;-;42 650;51 358;-;-;19 523;113 235
-;-;22 338;6 549;-;-;19 166;43 140
-;-;0;-;-;-;-;-
-;-;86 622;51 618;-;-;30 498;288 112
-;-;4 971;3 759;5 174;4 200;(3 294);91 024
-;-;4 341;66 791;-;-;(4 752);459 530
33 553;30 934;258 991;257 366;372 197;351 298;(2 394);144 504
114;180;264 071;246 273;265 582;247 383;(1 005);90 622
-;-;877;4 786;-;-;17 752;130 946
-;-;1 035;18 478;0;-;(32 824);-
-;-;0;-;-;-;7 999;10 257
16 439;32 478;134 829;80 958;163 143;139 662;(15 738);259 958
-;-;102 528;84 936;-;-;(1 574);532 538
-;-;10 582;6 227;-;-;10 585;198 925
-;-;151;161;-;-;(6 053);86 568
-;-;26 299;27 366;2 844;2 247;(11 014);101 432
0;-;31 195;23 210;44 105;35 548;(217);128 207
-;-;122 245;52 411;-;-;364 938;2 494 953
-;-;-;-;-;-;143;2 937
-;-;12 567;16 119;-;-;16 445;411 827
40 417;48 705;58 750;76 263;101 180;129 200;(201);595 906
0;0;4 361;0;0;0;1 721;161 858
0;331;0;116 686;0;152 940;(0);59 181
-;-;-;-;-;-;0;61 251
-;-;-;-;-;-;36 851;66 739
-;-;10 681;70 556;-;-;28 137;506 557
2 175;2 175;206 168;206 168;226 021;226 021;(0);10 258
-;-;6 588;11 486;-;-;19 736;802 395
5 393;8 544;131 460;108 725;178 975;191 892;(5);103 704
27 169;26 412;34 873;35 162;200 144;140 943;(627);88 357
-;-;-;-;-;-;0;219 622
1 082;1 097;83 124;119 822;87 797;127 597;(8 825);254 660
142;551;15 113;21 908;15 381;23 024;-;99 260
-;-;186;229;-;-;(60);240 909
-;-;207;-;-;-;3 926;-
-;-;5 242;4 009;23 912;22 823;(1 108);41 610
306;413;7 706;46 366;8 071;49 453;(48);241 298
467;657;6 598;27 784;7 156;41 679;(99);190 120
-;-;29 893;11 843;197 901;17 588;(436);25 173
0;-;4 792;2 096;-;-;92 060;899 861
5 112;7 465;222 726;171 991;278 340;221 142;(944);449 603
-;-;-;-;-;-;1 672;509 984
3 703;3 703;92 739;92 525;122 468;121 623;-;60 113
2 235;3 401;34 768;17 892;41 946;25 652;(498);57 516
2 712;3 405;15 968;19 833;25 442;35 441;(572);74 237
-;-;2 411;3 514;-;-;11 791;152 933
-;-;5 012;3 689;-;-;510;43 886
-;-;6 223;9 887;-;-;2 269;84 477
0;20;2 148;2 435;5 322;5 144;(0);442
0;-;0;-;25;101;(16 668);98 068
120 682;44 178;392 152;83 758;740 603;387 601;(1 598);494 016
-;-;64 564;71 905;141 342;140 497;(85);-
-;-;130;139;-;-;(740);-
-;-;53 441;38 131;145 028;97 776;(449);206 820
0;-;69 548;58 148;-;-;12 221;146 643
5 633;33;15 151;5 990;32 225;12 829;(266);26 287
-;-;26 281;13 073;-;-;9 375;95 029
30 834;33 659;39 271;82 702;79 460;117 128;(769);117 311
-;-;15 447;21 815;-;-;4 509;314 265
1 885;2 234;0;0;19 470;25 961;(8 222);84 473
0;1 027;108 712;847;109 100;4 466;(10 891);17 249
2 359;3 307;107 723;153 293;124 837;161 611;(808);44 883
-;-;179;2 852;1 547;4 327;(381);11 250
-;-;-;-;-;-;(878);-
-;-;10 662;12 063;-;-;3 171;342 073
-;-;0;0;0;0;(0);0
-;-;9 580;10 711;10 504;10 922;(178);43 367
12 039;4 975;132 121;11 271;459 003;51 454;(585);-
-;-;6 836;8 350;-;-;185;75 777
-;-;1 880;2 540;-;-;15 501;261 351
-;-;0;61 678;-;-;0;-
-;-;1 991;807;-;-;41 068;250 978
-;-;280;649;3 246;3 132;(492);23 725
-;-;11 992;13 781;-;-;4 519;186 045
0;1 468;27 756;65 275;28 980;108 186;-;244 552
0;19;-;-;-;-;5 973;99 020
-;-;21;291;-;-;2 417;59 591
28 947;14 595;173 262;114 655;226 812;183 370;(687);265 210
0;200;1 480;1 449;71 537;59 329;(4 151);163 646
15 870;11 525;174 333;92 986;297 129;156 695;(892);219 689
-;-;884;5 138;-;-;16 006;187 188
-;-;0;-;0;0;-;-
-;-;2 768;4 755;-;-;9 512;332 630
43 512;46 544;203 836;149 639;363 445;344 445;(1 624);492 821
298;363;273 621;306 441;281 843;318 080;(637);65 909
62 441;16 234;148 994;203 266;246 786;276 284;(350);98 018
-;-;17 688;27 686;-;-;(3 591);407 258
241 536;261 263;47 061;33 881;288 691;295 510;-;8 086
-;-;31 949;41 125;5 692;-;(939);234 811
58 031;212 357;115 050;453 743;173 345;666 290;(8 590);1 639
-;-;13 182;22 936;-;-;(8 088);90 660
3 368;4 260;101 150;345 499;179 665;401 508;(107);104 697
0;378;14;140 897;14;197 992;(0);1 968
-;-;21 185;21 185;26 508;26 508;(0);19 118
-;-;-;-;-;-;56;-
-;-;3 299;4 994;-;-;(1 820);82 844
15 640;21 527;44 179;45 922;85 907;114 365;(0);366 747
-;-;18 520;20 669;-;-;1 559;393 410
514;772;96 028;36 379;1 390;1 436;23 337;90 891
45 464;17 378;119 259;64 829;174 649;86 311;(1 267);222 271
4 218;9 741;32 256;7 125;46 033;52 992;(1);114 148
0;0;0;1 068;0;0;(1 659);20 276
-;-;6 460;3 541;-;-;950;45 425
